id,budget,original_language,popularity,runtime,revenue,has_homepage,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western,overview_count,overview_life,overview_find,overview_one,overview_new,overview_love,company_count,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_country_count,release_month,release_day,release_year,dayofweek,spoken_language_count,has_Released,tagline_count,tagline_one,tagline_love,tagline_world,tagline_life,tagline_stori,tagline_man,title_count,keyword_count,keyword_relationship,keyword_base,keyword_woman,keyword_film,keyword_murder,keyword_love,cast_1,cast_2,cast_3,cast_count,crew_count
632,10000000,en,4.127728,125.0,1500000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,77,0,0,1,1,0,3,0,0,0,0,1,10,29,1970,3,4,1,9,0,0,0,1,0,0,6,4,0,0,0,0,0,0,Robert Stephens,Colin Blakely,Colin Blakely,20.0,20
633,15000000,en,6.600650999999999,110.0,30102717,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,74,0,0,0,0,0,1,0,0,0,0,1,7,31,1991,2,1,1,13,0,0,0,0,0,0,2,7,0,0,0,0,0,0,Jean-Claude Van Damme,Geoffrey Lewis,Geoffrey Lewis,13.0,12
634,100000000,en,19.382082,106.0,330579719,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,60,0,0,0,0,0,5,0,0,0,1,2,6,29,2005,2,1,1,12,0,0,0,0,0,0,2,24,1,1,0,0,0,0,Ioan Gruffudd,Jessica Alba,Jessica Alba,19.0,135
635,0,en,8.3539,106.0,44527234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,1,0,0,1,0,1,2,7,1968,1,1,1,18,0,0,0,0,0,0,3,12,0,0,0,0,0,0,Jack Lemmon,Walter Matthau,Walter Matthau,9.0,7
636,27000000,en,14.225919000000001,102.0,20158808,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,6,1,0,0,0,2,4,5,1984,3,1,1,18,0,0,1,0,0,0,3,17,0,1,0,0,0,0,Barret Oliver,Gerald McRaney,Gerald McRaney,17.0,24
637,0,en,2.081712,107.0,36565280,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,8,7,1981,4,1,1,15,0,0,0,0,0,0,4,2,0,0,0,0,0,0,Bo Derek,Richard Harris,Richard Harris,4.0,7
638,23000000,en,7.667578999999999,98.0,150816700,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,57,1,1,0,0,0,3,0,0,0,0,1,2,14,2008,3,2,1,13,0,0,0,0,0,0,5,11,0,0,0,0,0,0,Briana Evigan,Robert Hoffman,Robert Hoffman,13.0,38
639,300000,en,1.023164,105.0,1400000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,6,0,0,0,0,1,2,5,1981,3,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,Tony Barry,Kelly Johnson,Kelly Johnson,5.0,3
640,6,en,11.179864,122.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,86,1,0,0,0,0,2,0,0,0,0,1,9,6,2000,2,1,1,7,0,0,0,1,0,0,1,6,1,0,0,1,0,1,Ed Harris,Marcia Gay Harden,Marcia Gay Harden,51.0,31
641,50000000,en,5.716009,146.0,73956241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3,0,1,0,0,1,9,17,1999,4,1,1,6,0,0,0,0,0,0,2,5,0,0,0,0,0,0,Denzel Washington,Vicellous Reon Shannon,Vicellous Reon Shannon,79.0,20
642,50000000,en,10.337994,95.0,97437106,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,45,0,0,0,0,0,4,0,0,0,1,2,10,1,2014,2,1,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,Diego Luna,Channing Tatum,Channing Tatum,27.0,16
643,39000000,en,7.830087,116.0,288752301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,1,0,1,0,2,0,0,1,0,1,6,28,1988,1,1,1,9,0,0,0,0,0,0,3,8,0,0,0,0,0,1,Eddie Murphy,Arsenio Hall,Arsenio Hall,14.0,12
644,13000000,en,2.326115,84.0,8026971,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,1,5,8,1998,4,1,1,11,0,0,1,0,0,0,1,3,0,0,0,0,0,1,Jada Pinkett Smith,Tommy Davidson,Tommy Davidson,12.0,2
645,0,ja,7.8435619999999995,143.0,55240,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,1,0,0,0,0,1,10,9,1952,2,1,1,8,1,0,0,0,0,0,1,13,0,0,0,0,0,0,Takashi Shimura,Haruo Tanaka,Haruo Tanaka,39.0,7
646,5000000,en,9.649312,113.0,1000000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,77,0,1,0,0,0,1,0,0,0,0,1,6,3,2010,3,1,1,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,James Frecheville,Ben Mendelsohn,Ben Mendelsohn,32.0,11
647,50000000,en,5.768575,128.0,94000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,67,0,0,0,0,0,6,1,0,0,0,1,11,23,2005,2,6,1,3,0,0,0,0,0,0,1,13,0,0,0,0,0,0,George Clooney,Matt Damon,Matt Damon,31.0,48
648,9000000,en,14.304205,98.0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,0,1,0,0,0,3,0,0,1,0,1,10,10,1968,2,1,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,Jane Fonda,John Phillip Law,John Phillip Law,31.0,16
649,0,en,5.682778,130.0,16300000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,58,1,0,0,1,0,1,0,0,1,0,1,5,15,1944,6,1,1,13,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Bing Crosby,Barry Fitzgerald,Barry Fitzgerald,16.0,18
650,30000000,en,11.766244,85.0,192452832,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,1,2,0,0,0,0,2,9,4,2005,6,1,1,5,0,0,0,0,0,0,6,11,0,0,0,0,0,0,Peter Sallis,Helena Bonham Carter,Helena Bonham Carter,20.0,69
651,16500000,en,10.673167,136.0,135000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,0,2,0,0,0,0,2,12,13,1995,2,1,1,8,0,0,0,0,0,0,3,11,0,1,0,0,0,0,Kate Winslet,Emma Thompson,Emma Thompson,17.0,8
652,5000000,en,5.839893,107.0,12232628,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,50,0,0,0,0,1,3,0,0,0,0,1,4,14,1983,3,2,1,11,0,0,0,0,0,0,3,11,1,0,0,0,0,0,Chuck Norris,David Carradine,David Carradine,23.0,41
653,0,en,2.805298,101.0,49501,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,2,0,0,0,0,0,9,3,1998,3,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Douglas Henshall,Gary Lewis,Gary Lewis,22.0,2
654,20000,ja,3.111281,111.0,99000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,58,0,0,0,0,0,1,0,0,0,0,1,11,6,1997,3,1,1,3,0,0,0,0,0,0,1,17,0,1,0,0,1,0,Koji Yakusho,Masato Hagiwara,Masato Hagiwara,15.0,2
655,2600000,es,8.623982,92.0,553198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30,0,1,0,0,0,4,0,0,0,0,1,9,20,2007,3,1,1,9,0,0,0,0,0,0,1,15,0,0,0,1,0,0,Karra Elejalde,Candela Fernández,Candela Fernández,8.0,25
656,25000000,en,7.438934,97.0,22200000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,64,0,0,0,0,0,2,0,0,0,0,1,10,1,1994,5,1,1,25,0,0,1,0,1,1,3,6,0,0,0,0,0,1,Johnny Depp,Marlon Brando,Marlon Brando,13.0,12
657,11500000,en,6.5145919999999995,99.0,20079850,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,1,2,0,1,0,0,1,2,18,1994,4,1,1,7,0,1,0,0,0,0,2,8,0,0,0,0,0,0,Winona Ryder,Ben Stiller,Ben Stiller,17.0,13
658,0,en,11.959887,106.0,13000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,0,1,0,1,0,2,0,0,0,0,1,8,7,1985,2,1,1,16,0,0,0,0,0,0,2,7,0,0,1,0,0,0,Val Kilmer,Gabriel Jarret,Gabriel Jarret,23.0,21
659,13000000,en,8.378149,161.0,754249,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,88,1,0,0,0,0,2,0,0,0,0,4,5,5,2009,1,2,1,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,Nathaniel Brown,Paz de la Huerta,Paz de la Huerta,8.0,20
660,7500000,en,19.561767,93.0,8135031,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,0,3,0,0,0,0,3,3,10,2012,5,2,1,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,Julia Dietze,Christopher Kirby,Christopher Kirby,19.0,16
661,54000000,en,20.214422,132.0,132511035,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,56,0,1,0,0,0,8,1,0,0,0,3,3,15,2006,2,1,1,15,0,0,0,0,0,0,3,24,0,0,0,0,0,0,Natalie Portman,Hugo Weaving,Hugo Weaving,77.0,194
662,5500000,da,4.711231,116.0,10016934,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,2,0,0,0,0,5,9,4,2012,1,3,1,6,0,0,0,0,0,0,5,9,0,0,1,0,0,0,Pierce Brosnan,Trine Dyrholm,Trine Dyrholm,25.0,14
663,15000000,en,14.511442,111.0,16633035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1,0,0,1,7,0,0,0,0,1,9,13,2009,6,1,1,4,0,0,0,0,0,0,2,4,0,0,1,0,0,0,Ellen Page,Alia Shawkat,Alia Shawkat,20.0,2
664,0,en,6.76513,88.0,18112929,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,72,0,1,0,0,0,3,0,0,0,0,1,5,24,2012,3,1,1,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,Jesse McCartney,Jonathan Sadowski,Jonathan Sadowski,12.0,69
665,0,en,1.0737430000000001,85.0,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,9,23,1994,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,Charles Grodin,Kieran Culkin,Kieran Culkin,5.0,2
666,0,en,4.118698999999999,98.0,10,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,1,0,0,0,0,1,3,14,2010,6,1,1,7,0,0,0,0,0,0,2,12,0,0,1,1,0,1,Carla Gugino,Joseph Gordon-Levitt,Joseph Gordon-Levitt,18.0,6
667,250000000,en,20.644776,161.0,958400000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,0,4,0,0,0,0,2,12,11,2013,2,1,1,10,0,0,0,0,0,0,6,7,0,0,0,0,0,0,Martin Freeman,Ian McKellen,Ian McKellen,32.0,108
668,0,en,4.250364,118.0,340911,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,3,9,7,2013,5,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,André Benjamin,Hayley Atwell,Hayley Atwell,12.0,2
669,6300000,en,4.38806,101.0,419953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,6,0,0,0,0,2,2,12,2012,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Andrea Riseborough,Clive Owen,Clive Owen,22.0,17
670,0,en,8.387519000000001,106.0,76578911,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,2,0,0,0,0,1,2,10,1995,4,1,1,17,0,0,1,1,0,0,6,9,1,0,0,0,0,0,Steve Martin,Diane Keaton,Diane Keaton,12.0,7
671,2650000,en,4.471515,147.0,3100000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79,1,1,0,1,0,1,0,0,0,0,1,7,3,1962,0,1,1,13,0,0,0,0,0,0,3,11,0,0,0,0,0,0,Burt Lancaster,Karl Malden,Karl Malden,49.0,21
672,6400000,hi,1.8229400000000002,151.0,5900000,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,53,1,1,0,0,1,2,0,0,0,0,1,9,24,2010,4,1,1,8,0,1,0,0,1,0,2,4,0,0,0,0,0,1,Priyanka Chopra,Ranbir Kapoor,Ranbir Kapoor,7.0,4
673,6000000,en,7.510159,107.0,3485127,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,6,1,0,0,0,1,3,13,2014,3,1,1,5,0,0,0,0,0,0,2,8,0,1,0,0,1,0,Kristen Bell,Jason Dohring,Jason Dohring,53.0,25
674,4200000,en,8.233168,114.0,38376497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,0,0,0,2,0,0,0,0,1,8,10,1984,4,3,1,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,Patrick Swayze,C. Thomas Howell,C. Thomas Howell,18.0,10
675,135000000,en,13.890179999999999,121.0,76932943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,5,0,0,0,0,1,7,28,2005,3,5,1,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,Josh Lucas,Jessica Biel,Jessica Biel,23.0,106
676,10000000,en,5.024458999999999,77.0,11411644,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,3,0,0,0,0,1,7,3,2002,2,1,1,5,0,0,1,0,0,0,4,4,0,1,0,0,0,0,Cathy Cavadini,Tara Strong,Tara Strong,8.0,17
677,28000000,en,13.570264000000002,103.0,60700000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1,0,2,0,1,0,0,2,7,17,2013,2,1,1,6,0,0,0,0,0,0,3,6,0,0,0,0,0,0,Aaron Taylor-Johnson,Chloë Grace Moretz,Chloë Grace Moretz,22.0,18
678,25000000,en,3.643468,117.0,777423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,2,1,0,0,0,1,9,11,1998,4,1,1,11,0,0,0,1,0,0,2,4,0,0,0,0,0,0,Billy Crudup,Donald Sutherland,Donald Sutherland,12.0,4
679,0,en,7.174869,106.0,1296937,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,32,0,1,0,0,1,3,0,0,0,0,1,2,3,2011,3,1,1,3,0,0,0,1,0,0,5,7,1,0,1,0,0,0,Kate Hudson,Gael García Bernal,Gael García Bernal,12.0,3
680,2500000,en,5.490505000000001,106.0,8750000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,58,0,1,0,0,0,1,0,0,1,0,1,8,3,1955,1,2,1,16,0,0,0,0,0,0,4,19,0,0,1,0,0,0,Cary Grant,Grace Kelly,Grace Kelly,13.0,10
681,125000000,en,15.049695000000002,124.0,544272402,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,62,0,0,0,1,0,5,0,0,0,1,1,5,26,2004,2,5,1,4,0,0,0,0,0,0,4,27,0,0,0,0,0,0,None,None,None,0.0,0
682,25000000,en,11.109932,99.0,11000000,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,2,0,0,0,1,1,5,30,1986,4,2,1,6,0,0,0,0,0,0,5,4,0,0,0,0,0,0,Kurt Russell,Kim Cattrall,Kim Cattrall,46.0,18
683,0,en,9.861672,107.0,46405336,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,4,0,0,0,0,1,9,29,1993,2,1,1,11,0,0,0,0,0,0,1,5,0,0,0,0,0,0,Alec Baldwin,Nicole Kidman,Nicole Kidman,12.0,13
684,26000000,en,13.003122,91.0,183293131,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,4,0,0,0,0,1,1,15,2009,3,1,1,5,0,0,0,0,0,0,4,2,0,0,0,0,0,0,Kevin James,Keir O'Donnell,Keir O'Donnell,122.0,30
685,160000000,en,287.253654,129.0,1262886337,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,31,0,0,0,0,0,2,0,0,0,0,2,3,16,2017,3,1,1,3,0,0,0,0,0,0,4,13,0,0,0,0,0,0,Emma Watson,Dan Stevens,Dan Stevens,156.0,115
686,1271000,en,7.441117,81.0,3788000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,2,0,0,0,0,1,1,7,1955,3,1,1,10,0,0,0,0,0,0,5,5,0,0,0,0,1,0,Spencer Tracy,Robert Ryan,Robert Ryan,16.0,22
687,40000000,en,16.453573000000002,114.0,86234523,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,4,1,0,0,0,2,8,17,2016,2,4,1,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,Miles Teller,Jonah Hill,Jonah Hill,112.0,70
688,0,en,11.966566,80.0,1382462,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,2,0,0,0,0,1,9,14,1990,4,3,1,14,0,0,0,0,0,0,1,5,0,0,0,0,0,0,Linda Blair,Ned Beatty,Ned Beatty,21.0,6
689,0,en,4.352904,122.0,11294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,7,0,0,0,0,2,1,30,2013,2,1,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,David Garrett,Joely Richardson,Joely Richardson,7.0,2
690,113000000,en,13.165420999999998,140.0,850000000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115,0,0,0,1,0,1,0,0,0,0,1,5,17,2005,1,1,1,4,0,0,0,0,0,0,8,11,0,0,0,0,0,0,Ewan McGregor,Natalie Portman,Natalie Portman,60.0,15
691,0,en,4.074783,104.0,6000000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,53,0,0,0,0,1,1,0,0,0,0,1,12,23,1960,3,1,1,6,0,0,0,0,0,0,4,3,0,0,0,0,0,0,Cary Grant,Deborah Kerr,Deborah Kerr,7.0,3
692,35000000,en,5.370818,102.0,11560806,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,54,0,0,1,0,0,3,0,0,0,1,2,9,5,2003,4,1,1,5,0,0,0,0,0,0,2,15,1,0,0,0,0,0,Heath Ledger,Shannyn Sossamon,Shannyn Sossamon,10.0,85
693,30000000,en,8.587129,108.0,180622424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,0,1,0,1,0,1,0,0,0,0,1,9,26,2002,3,1,1,12,0,0,0,0,0,0,3,5,0,0,1,0,0,0,Reese Witherspoon,Josh Lucas,Josh Lucas,16.0,35
694,5000000,en,13.524048,112.0,2450846,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,45,0,0,0,0,0,2,0,0,0,0,1,10,9,2014,3,1,1,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,Jeremy Renner,Mary Elizabeth Winstead,Mary Elizabeth Winstead,17.0,9
695,0,en,13.235179,97.0,5979292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,64,1,0,0,0,0,2,0,0,0,0,1,4,29,1983,4,1,1,4,0,1,0,0,0,0,2,5,0,0,0,0,0,0,Catherine Deneuve,David Bowie,David Bowie,18.0,10
696,1,hi,1.280455,132.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,113,0,0,1,0,0,1,0,0,0,0,1,8,15,2003,4,1,1,5,0,1,0,0,1,0,2,0,0,0,0,0,0,0,Salman Khan,Bhumika Chawla,Bhumika Chawla,6.0,2
697,0,en,11.950477000000001,108.0,20000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,1,1,1,0,1,0,1,0,0,2,10,1,1992,3,2,1,10,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Tom Selleck,Ken Takakura,Ken Takakura,58.0,9
698,12000000,en,17.788579000000002,94.0,265452,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,3,0,0,0,0,1,9,14,2013,5,1,1,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,John Hawkes,Yasiin Bey,Yasiin Bey,27.0,36
699,6000000,en,11.732546000000001,137.0,9077700,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,107,0,0,0,0,0,3,0,0,0,0,1,9,11,2015,4,1,1,3,0,0,0,0,0,0,4,3,0,1,0,0,0,0,Idris Elba,Opeyemi Fagbohungbe,Opeyemi Fagbohungbe,19.0,23
700,40000000,en,9.420931,102.0,124827316,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,4,0,1,0,0,1,1,14,2016,3,1,1,6,0,0,0,0,0,0,3,6,1,0,0,1,0,0,Kevin Hart,Ice Cube,Ice Cube,72.0,23
701,25000000,en,7.409178999999999,94.0,38748395,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,73,0,1,1,1,0,2,1,0,0,0,1,12,19,1986,4,1,1,5,0,0,0,0,0,0,4,27,0,1,0,0,0,0,Rick Moranis,Ellen Greene,Ellen Greene,17.0,15
702,5000000,en,15.021057999999998,94.0,98450062,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,48,0,0,0,0,0,2,0,0,0,0,1,9,10,2015,3,1,1,7,1,1,0,0,0,0,2,15,1,0,0,1,1,0,Olivia DeJonge,Ed Oxenbould,Ed Oxenbould,22.0,26
703,11000000,en,18.344227,95.0,235483004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,1,0,0,0,4,0,1,0,0,1,7,9,1999,4,1,1,7,0,0,0,0,0,0,2,14,0,0,0,0,0,0,Jason Biggs,Chris Klein,Chris Klein,43.0,86
704,2053648,en,2.691433,102.0,500000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,3,0,1,0,0,1,10,22,1999,4,1,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,Mick Foley,Terry Funk,Terry Funk,15.0,5
705,85000000,en,11.057536,167.0,59908565,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,71,0,0,0,0,0,3,0,1,0,0,1,12,11,2006,0,5,1,12,0,0,1,0,1,0,3,19,1,0,0,0,0,0,Matt Damon,Angelina Jolie,Angelina Jolie,18.0,7
706,1000000,en,17.911314,112.0,36764313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,72,0,0,0,1,0,1,0,0,1,0,1,8,1,1954,5,1,1,10,1,0,0,0,0,0,2,10,0,0,0,0,1,0,James Stewart,Grace Kelly,Grace Kelly,20.0,16
707,1200000,en,2.017413,113.0,14363400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,0,0,0,0,1,5,18,1978,3,1,1,13,0,0,0,0,1,0,4,7,0,0,0,0,0,0,Gary Busey,Don Stroud,Don Stroud,19.0,3
708,0,en,9.197511,90.0,13769,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,3,0,0,0,0,1,2,7,2014,4,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,Zoe Kazan,Jake Johnson,Jake Johnson,17.0,16
709,90000000,en,14.753545,127.0,206172544,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120,0,0,0,1,0,6,0,0,0,0,2,8,4,2014,0,1,1,6,0,0,0,0,0,0,3,8,0,0,0,0,0,0,Sylvester Stallone,Jason Statham,Jason Statham,31.0,85
710,3000000,en,6.409512,146.0,10400000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,1,6,19,1960,5,1,1,24,0,0,0,0,0,0,2,2,0,0,0,0,0,0,Burt Lancaster,Jean Simmons,Jean Simmons,14.0,8
711,0,en,14.331454,100.0,9504139,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,5,6,6,2011,0,1,1,12,0,0,0,0,0,0,1,17,0,0,1,0,0,1,Maggie Gyllenhaal,Hugh Dancy,Hugh Dancy,17.0,34
712,0,en,1.8938220000000001,112.0,4385312,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,160,0,1,0,0,1,1,0,0,0,0,1,12,26,1984,2,1,1,3,0,0,0,0,1,0,2,4,0,0,1,0,0,0,Diane Keaton,Mel Gibson,Mel Gibson,11.0,10
713,40000000,en,13.876881,120.0,120455994,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,71,0,1,0,0,0,4,0,0,0,0,1,2,17,2006,4,1,1,11,0,0,0,0,1,0,2,5,0,0,0,0,0,0,Paul Walker,Bruce Greenwood,Bruce Greenwood,7.0,12
714,80000000,en,14.987901999999998,132.0,10166502,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,0,0,0,0,0,2,0,0,0,0,1,8,12,2005,4,2,1,16,0,0,0,0,1,0,3,10,0,1,0,0,0,0,Benjamin Bratt,James Franco,James Franco,56.0,116
715,9250000,en,2.132964,125.0,29174648,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,36,1,0,0,0,0,1,0,0,0,1,1,11,7,1979,2,1,1,11,0,0,0,0,0,0,2,3,0,0,0,0,0,0,Bette Midler,Alan Bates,Alan Bates,12.0,20
716,22000000,en,6.3037849999999995,108.0,24188922,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,76,1,0,0,1,0,2,0,0,0,0,2,5,20,2010,3,1,1,3,0,0,0,0,0,0,2,5,0,0,0,0,0,0,Naomi Watts,Sean Penn,Sean Penn,18.0,3
